CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Segment,CLV
15491.0,95,6,3100.09,3,4,5,345,Loyal,372.79115882725785
15492.0,28,2,659.4599999999999,4,2,3,423,Potential,107.27001142798142
15493.0,33,9,4314.9800000000005,4,5,5,455,Champions,314.43563377100554
15494.0,21,5,3780.05,4,4,5,445,Champions,238.57550609145116
15495.0,379,1,246.5,2,1,1,211,Lost,0.0
15496.0,631,1,146.14000000000001,1,1,1,111,Lost,0.0
15497.0,18,9,8657.39,5,5,5,555,Champions,615.7423350887019
15498.0,3,44,26039.58,5,5,5,555,Champions,1478.8370490596676
15499.0,724,1,161.6,1,1,1,111,Lost,0.0
15500.0,8,4,1131.56,5,3,3,533,Loyal,286.1973248204453
15501.0,405,2,402.5,2,2,2,222,Potential,8.055367182045446
15502.0,16,14,13993.47,5,5,5,555,Champions,1111.7604573832375
15503.0,363,2,267.15,2,2,1,221,Lost,16.61883142866832
15504.0,81,4,423.85,3,3,2,332,Potential,26.530393880761775
15505.0,53,5,3610.96,4,4,5,445,Champions,663.3957666949618
15506.0,23,6,2040.03,4,4,4,444,Champions,207.94638162185123
15507.0,172,1,492.36,3,1,2,312,Lost,0.0
15508.0,189,6,1000.27,3,4,3,343,Loyal,66.14761273551714
15509.0,380,1,166.51,2,1,1,211,Lost,0.0
15510.0,331,1,250.0,2,1,1,211,Lost,0.0
15511.0,12,5,909.23,5,4,3,543,Loyal,251.21384598136325
15512.0,156,4,331.58,3,3,2,332,Potential,26.77316946349799
15513.0,33,35,27750.55,4,5,5,455,Champions,1787.1169390171397
15514.0,12,18,6598.55,5,5,5,555,Champions,410.4120934704646
15515.0,387,1,171.81,2,1,1,211,Lost,0.0
15516.0,45,3,62.43,4,3,1,431,Lost,5.963842788782022
15517.0,233,1,267.03,2,1,1,211,Lost,0.0
15518.0,64,15,4218.94,3,5,5,355,Loyal,271.50754071785775
15519.0,383,2,344.61,2,2,2,222,Potential,16.161954501113286
15520.0,2,1,343.5,5,1,2,512,Lost,0.0
15521.0,40,16,7106.69,4,5,5,455,Champions,470.6677773850978
15522.0,33,2,398.84,4,2,2,422,Potential,80.7751315355388
15523.0,84,16,17359.99,3,5,5,355,Loyal,1078.6067364014157
15524.0,25,2,591.4,4,2,2,422,Potential,73.7189283194534
15525.0,2,4,1295.7,5,3,4,534,Loyal,176.08381815951518
15526.0,33,2,148.44,4,2,1,421,Lost,0.0
15527.0,19,23,5575.64,5,5,5,555,Champions,353.92326247235707
15528.0,254,1,229.33,2,1,1,211,Lost,0.0
15529.0,23,12,5111.95,4,5,5,455,Champions,495.96479346327055
15530.0,22,5,1813.72,4,4,4,444,Champions,168.60039610164424
15531.0,8,2,2007.44,5,2,4,524,Potential,410.20584999324655
15532.0,25,10,3771.9,4,5,5,455,Champions,305.5094774922651
15533.0,19,3,807.57,5,3,3,533,Loyal,153.88071779438326
15534.0,726,1,162.25,1,1,1,111,Lost,0.0
15535.0,173,6,1087.82,3,4,3,343,Loyal,91.85887504344551
15536.0,409,1,259.09,2,1,1,211,Lost,0.0
15537.0,163,1,110.92,3,1,1,311,Lost,0.0
15538.0,538,6,3358.3999999999996,1,4,5,145,At Risk,4.46915258383025
15539.0,7,1,538.46,5,1,2,512,Lost,0.0
15540.0,11,2,460.68,5,2,2,522,Potential,52.840632657960974
15541.0,114,1,85.13000000000001,3,1,1,311,Lost,0.0
15542.0,512,3,918.45,1,3,3,133,At Risk,29.341949899679033
15543.0,288,2,242.84,2,2,1,221,Lost,18.858927926632457
15544.0,9,20,8162.43,5,5,5,555,Champions,543.8905801596644
15545.0,54,2,428.05,4,2,2,422,Potential,38.342879879646645
15546.0,607,2,1079.1000000000001,1,2,3,123,Lost,0.0
15547.0,7,26,10154.39,5,5,5,555,Champions,622.1153657231135
15548.0,596,1,158.09,1,1,1,111,Lost,0.0
15549.0,77,8,2345.96,3,4,4,344,Loyal,157.40466405327325
15550.0,4,12,2218.8,5,5,4,554,Champions,146.35590779851967
15551.0,37,7,1710.08,4,4,4,444,Champions,149.9057158917597
15552.0,217,2,252.52,2,2,1,221,Lost,13.216441730754566
15553.0,60,1,437.23,4,1,2,412,Lost,0.0
15554.0,278,1,217.2,2,1,1,211,Lost,0.0
15555.0,12,36,12112.35,5,5,5,555,Champions,718.5688402807652
15556.0,24,1,279.77,4,1,1,411,Lost,0.0
15557.0,29,1,473.65000000000003,4,1,2,412,Lost,0.0
15558.0,639,1,214.13,1,1,1,111,Lost,0.0
15559.0,568,1,1109.4,1,1,3,113,Lost,0.0
15560.0,398,2,153.52,2,2,1,221,Lost,0.0
15561.0,12,8,1934.3899999999999,5,4,4,544,Champions,132.50132546705214
15562.0,352,3,673.3800000000001,2,3,3,233,Potential,25.47745053714791
15563.0,22,7,2867.0,4,4,5,445,Champions,204.74576416681273
15564.0,463,2,70.74000000000001,1,2,1,121,Lost,3.1337047460612015
15565.0,50,2,173.16,4,2,1,421,Lost,50.51767752746703
15566.0,393,2,227.87,2,2,1,221,Lost,9.632151976600225
15567.0,19,1,186.01,5,1,1,511,Lost,0.0
15568.0,3,3,758.29,5,3,3,533,Loyal,252.50744327448535
15569.0,104,10,3586.35,3,5,5,355,Loyal,257.7083392013643
15570.0,7,25,9311.04,5,5,5,555,Champions,648.1154203333433
15571.0,12,14,4051.63,5,5,5,555,Champions,270.8636512696004
15572.0,5,10,4068.67,5,5,5,555,Champions,324.43137557821984
15573.0,32,5,1207.18,4,4,4,444,Champions,77.27963799279085
15574.0,178,6,1518.7,3,4,4,344,Loyal,141.84090380674755
15575.0,619,1,30.1,1,1,1,111,Lost,0.0
15576.0,38,1,940.6700000000001,4,1,3,413,Lost,0.0
15577.0,151,5,397.98,3,4,2,342,Potential,23.67977378688611
15578.0,162,1,127.1,3,1,1,311,Lost,0.0
15579.0,69,5,1302.5,3,4,4,344,Loyal,80.14545029252547
15580.0,377,8,1381.19,2,4,4,244,Potential,19.140481605803085
15581.0,121,38,7794.59,3,5,5,355,Loyal,328.6625667818352
15582.0,25,3,682.9100000000001,4,3,3,433,Loyal,99.10062121937383
15583.0,376,1,107.86,2,1,1,211,Lost,0.0
15584.0,24,6,1277.5,4,4,4,444,Champions,78.26303903900306
15585.0,177,1,455.3,3,1,2,312,Lost,0.0
15586.0,593,3,1139.1,1,3,3,133,At Risk,7.939684280533617
15587.0,50,7,1522.0800000000002,4,4,4,444,Champions,140.82397771016701
15588.0,678,1,579.6,1,1,2,112,Lost,0.0
15589.0,256,3,478.53000000000003,2,3,2,232,Potential,45.024651549076985
15590.0,382,5,1496.6,2,4,4,244,Potential,57.18496913809684
15591.0,583,3,217.9,1,3,1,131,Lost,2.7253819310505305
15592.0,47,1,388.58,4,1,2,412,Lost,0.0
15593.0,71,1,199.8,3,1,1,311,Lost,0.0
15594.0,16,5,1771.78,5,4,4,544,Champions,304.33623688528644
15595.0,488,1,357.6,1,1,2,112,Lost,0.0
15596.0,101,9,3130.04,3,5,5,355,Loyal,240.45266717138458
15597.0,35,2,563.37,4,2,2,422,Potential,56.582362779320206
15598.0,53,2,548.02,4,2,2,422,Potential,52.76587298194616
15599.0,27,3,1250.06,4,3,4,434,Loyal,119.19064091612546
15600.0,428,4,1199.31,1,3,3,133,At Risk,27.256615728902663
15601.0,11,30,14960.12,5,5,5,555,Champions,965.6164341801062
15602.0,8,16,3230.51,5,5,5,555,Champions,199.32207516275636
15603.0,79,2,88.48,3,2,1,321,Lost,7.527002631223497
15604.0,52,1,216.39,4,1,1,411,Lost,0.0
15605.0,36,9,1936.8,4,5,4,454,Champions,136.6941244162508
15606.0,61,17,5230.99,3,5,5,355,Loyal,360.2314306661729
15607.0,337,9,1708.97,2,5,4,254,Potential,30.885097361124117
15608.0,28,5,1785.98,4,4,4,444,Champions,156.94050475515024
15609.0,184,1,298.48,3,1,2,312,Lost,0.0
15610.0,52,1,112.46000000000001,4,1,1,411,Lost,0.0
15611.0,10,26,2997.28,5,5,5,555,Champions,195.83360166760013
15612.0,36,2,195.15,4,2,1,421,Lost,82.16939694443894
15613.0,610,1,433.71999999999997,1,1,2,112,Lost,0.0
15614.0,438,4,3147.36,1,3,5,135,At Risk,100.30163462082734
15615.0,10,47,21373.97,5,5,5,555,Champions,1319.3505140554469
15616.0,438,1,317.11,1,1,2,112,Lost,0.0
15617.0,396,3,828.5500000000001,2,3,3,233,Potential,30.887640308583993
15618.0,33,4,776.851,4,3,3,433,Loyal,190.8766184331754
15619.0,11,1,336.40000000000003,5,1,2,512,Lost,0.0
15620.0,57,4,1942.36,4,3,4,434,Loyal,222.46818272368506
15621.0,4,4,1293.03,5,3,4,534,Loyal,483.28789119406116
15622.0,43,17,7852.61,4,5,5,455,Champions,505.1828857845244
15623.0,141,8,2437.05,3,4,4,344,Loyal,149.8644868572679
15624.0,117,4,588.13,3,3,2,332,Potential,72.26908052482759
15625.0,104,9,3236.4,3,5,5,355,Loyal,242.3223851315214
15626.0,75,3,1067.52,3,3,3,333,Loyal,107.81552194504869
15627.0,457,2,566.9,1,2,2,122,Lost,16.820380787952878
15628.0,5,17,5652.26,5,5,5,555,Champions,363.221377502776
15629.0,450,4,2240.9,1,3,4,134,At Risk,31.46277046184509
15630.0,45,3,1481.4,4,3,4,434,Loyal,136.3300183480438
15631.0,642,1,596.67,1,1,2,112,Lost,0.0
15632.0,16,8,3285.31,5,4,5,545,Champions,467.2467790805045
15633.0,509,13,4352.46,1,5,5,155,At Risk,0.09806108426377196
15634.0,17,2,554.65,5,2,2,522,Potential,59.18898993736645
15635.0,396,1,100.35,2,1,1,211,Lost,0.0
15636.0,90,4,1444.58,3,3,4,334,Loyal,114.81478473906114
15637.0,53,5,797.59,4,4,3,443,Loyal,42.35146519109033
15638.0,379,6,2265.2,2,4,4,244,Potential,75.54161530865687
15639.0,134,3,1065.08,3,3,3,333,Loyal,78.11934453812965
15640.0,4,29,23957.58,5,5,5,555,Champions,1483.5225795500237
15641.0,105,12,5345.55,3,5,5,355,Loyal,346.92294149510093
15642.0,730,1,105.78000000000002,1,1,1,111,Lost,0.0
15643.0,192,3,664.0,3,3,3,333,Loyal,72.12290855111394
15644.0,166,4,813.0,3,3,3,333,Loyal,99.62236026302807
15645.0,19,3,1055.17,5,3,3,533,Loyal,102.48657189613951
15646.0,158,5,974.61,3,4,3,343,Loyal,102.08840532087584
15647.0,415,1,169.0,1,1,1,111,Lost,0.0
15648.0,204,2,657.35,2,2,3,223,Potential,69.98558655139733
15649.0,336,4,2170.35,2,3,4,234,Potential,35.34442628168336
15650.0,522,2,553.88,1,2,2,122,Lost,10.97114880588357
15651.0,37,5,1259.06,4,4,4,444,Champions,103.36815027106677
15652.0,91,5,1420.34,3,4,4,344,Loyal,148.18719321308097
15653.0,93,2,877.4399999999999,3,2,3,323,Potential,354.33574560483925
15654.0,9,2,922.53,5,2,3,523,Potential,284.2952946138394
15655.0,243,1,560.67,2,1,2,212,Lost,0.0
15656.0,45,4,748.5,4,3,3,433,Loyal,95.15252320862383
15657.0,23,1,30.0,4,1,1,411,Lost,0.0
15658.0,190,8,2423.4700000000003,3,4,4,344,Loyal,138.63350957454904
15659.0,44,3,532.49,4,3,2,432,Potential,48.19178545125635
15660.0,25,15,2812.99,4,5,4,454,Champions,201.990164659166
15661.0,317,8,1215.95,2,4,4,244,Potential,19.837478155159936
15662.0,661,2,283.73,1,2,2,122,Lost,4.973233898906726
15663.0,106,1,138.14,3,1,1,311,Lost,0.0
15664.0,51,4,1254.03,4,3,4,434,Loyal,83.54919038409302
15665.0,168,5,4015.12,3,4,5,345,Loyal,298.288407469614
15666.0,472,2,632.9399999999999,1,2,3,123,Lost,8.689416526509344
15667.0,40,1,301.32,4,1,2,412,Lost,0.0
15668.0,218,1,76.32000000000001,2,1,1,211,Lost,0.0
15669.0,40,4,684.34,4,3,3,433,Loyal,96.71544992692023
15670.0,297,2,325.2,2,2,2,222,Potential,24.13885410111528
15671.0,19,7,2657.13,5,4,4,544,Champions,385.542709298156
15672.0,725,1,45.300000000000004,1,1,1,111,Lost,0.0
15673.0,88,9,6414.79,3,5,5,355,Loyal,440.9672765978981
15674.0,73,13,6948.2300000000005,3,5,5,355,Loyal,438.7654366249606
15675.0,81,4,542.04,3,3,2,332,Potential,46.04502986906495
15676.0,19,3,3435.76,5,3,5,535,Loyal,560.495368812413
15677.0,49,3,1305.63,4,3,4,434,Loyal,144.94634685121238
15678.0,53,3,1893.89,4,3,4,434,Loyal,158.46261899338913
15679.0,24,4,781.28,4,3,3,433,Loyal,154.3801320753278
15680.0,9,10,4507.58,5,5,5,555,Champions,297.746233474655
15681.0,25,14,2989.7,4,5,5,455,Champions,228.40568402078114
15682.0,599,2,318.24,1,2,2,122,Lost,7.246570220476114
15683.0,117,2,524.54,3,2,2,322,Potential,37.65582134590543
15684.0,547,3,173.95,1,3,1,131,Lost,2.26885544701687
15685.0,450,1,55.980000000000004,1,1,1,111,Lost,0.0
15686.0,420,1,90.0,1,1,1,111,Lost,0.0
15687.0,9,9,2993.1,5,5,5,555,Champions,373.7749051317772
15688.0,419,1,190.57,1,1,1,111,Lost,0.0
15689.0,120,3,521.03,3,3,2,332,Potential,29.37787831933846
15690.0,4,2,239.76,5,2,1,521,Lost,73.47207503627068
15691.0,252,4,571.3,2,3,2,232,Potential,32.52614681021526
15692.0,28,1,191.04,4,1,1,411,Lost,0.0
15693.0,659,1,37.5,1,1,1,111,Lost,0.0
15694.0,1,24,10810.81,5,5,5,555,Champions,685.5176521202625
15695.0,267,4,1131.04,2,3,3,233,Potential,74.77737497108386
15696.0,33,13,3906.57,4,5,5,455,Champions,272.2731516190284
15697.0,690,1,246.75,1,1,1,111,Lost,0.0
15698.0,624,1,46.2,1,1,1,111,Lost,0.0
15699.0,18,1,309.65,5,1,2,512,Lost,0.0
15700.0,172,2,696.68,3,2,3,323,Potential,0.8751217268315815
15701.0,2,4,1542.14,5,3,4,534,Loyal,236.12446863367433
15703.0,265,1,211.5,2,1,1,211,Lost,0.0
15704.0,140,6,3817.96,3,4,5,345,Loyal,283.0841398269316
15705.0,201,1,143.1,2,1,1,211,Lost,0.0
15706.0,64,4,1060.56,3,3,3,333,Loyal,182.9932620712116
15707.0,35,4,945.58,4,3,3,433,Loyal,286.99107696144716
15708.0,41,9,4378.72,4,5,5,455,Champions,453.2112914416617
15709.0,284,2,327.85,2,2,2,222,Potential,18.611849349678927
15710.0,417,1,898.87,1,1,3,113,Lost,0.0
15711.0,557,2,420.25,1,2,2,122,Lost,17.012905943127638
15712.0,9,12,3472.4100000000003,5,5,5,555,Champions,222.4029151354137
15713.0,143,4,1010.79,3,3,3,333,Loyal,67.00042911226373
15714.0,12,5,784.8100000000001,5,4,3,543,Loyal,54.306051676076535
15715.0,556,5,658.02,1,4,3,143,At Risk,3.8995296767044434
15716.0,146,11,3056.81,3,5,5,355,Loyal,184.5629369752515
15717.0,234,5,607.0,2,4,3,243,Potential,43.638714535919036
15718.0,540,1,293.79,1,1,2,112,Lost,0.0
15719.0,33,31,10223.06,4,5,5,455,Champions,626.6469198834419
15720.0,24,2,741.92,4,2,3,423,Potential,108.72706404020585
15721.0,12,1,507.08,5,1,2,512,Lost,0.0
15722.0,36,11,5258.1,4,5,5,455,Champions,386.1955213260299
15723.0,365,4,947.65,2,3,3,233,Potential,38.158053246705414
15724.0,201,3,310.85,2,3,2,232,Potential,30.18013074397051
15725.0,15,1,415.25,5,1,2,512,Lost,0.0
15726.0,390,1,321.91,2,1,2,212,Lost,0.0
15727.0,17,15,9445.51,5,5,5,555,Champions,615.3376477816665
15728.0,380,2,544.6,2,2,2,222,Potential,25.021859065559873
15729.0,213,3,192.55,2,3,1,231,Lost,15.7317782364496
15730.0,66,5,1726.58,3,4,4,344,Loyal,181.66519938524044
15731.0,554,1,125.3,1,1,1,111,Lost,0.0
15732.0,212,10,1682.07,2,5,4,254,Potential,89.66933719087068
15733.0,283,1,162.3,2,1,1,211,Lost,0.0
15734.0,115,4,2263.3,3,3,4,334,Loyal,216.0231319070278
15735.0,421,1,327.68,1,1,2,112,Lost,0.0
15736.0,435,2,1815.72,1,2,4,124,Lost,0.0
15737.0,15,8,1205.1200000000001,5,4,3,543,Loyal,132.09597531967407
15738.0,19,41,13372.970000000001,5,5,5,555,Champions,840.0914803913931
15739.0,66,1,449.12,3,1,2,312,Lost,0.0
15740.0,49,1,154.88,4,1,1,411,Lost,0.0
15741.0,458,2,208.62,1,2,1,121,Lost,12.027923676870191
15742.0,619,1,156.87,1,1,1,111,Lost,0.0
15743.0,16,4,784.46,5,3,3,533,Loyal,118.19546658478336
15744.0,78,1,34.8,3,1,1,311,Lost,0.0
15745.0,19,4,1094.59,5,3,3,533,Loyal,172.19294018606854
15746.0,134,1,196.88,3,1,1,311,Lost,0.0
15747.0,13,9,2562.61,5,5,4,554,Champions,178.3674776785889
15748.0,40,3,614.7600000000001,4,3,3,433,Loyal,31.702822676860894
15749.0,235,3,44534.3,2,3,5,235,Potential,3867.903728183193
15750.0,3,18,6797.191,5,5,5,555,Champions,438.90628857828597
15751.0,461,11,1380.44,1,5,4,154,At Risk,10.420973177570522
15752.0,40,9,4207.54,4,5,5,455,Champions,382.42226891514525
15753.0,305,1,79.2,2,1,1,211,Lost,0.0
15754.0,51,9,3037.61,4,5,5,455,Champions,127.7666582259391
15755.0,10,17,5993.12,5,5,5,555,Champions,380.2965768500669
15756.0,61,4,532.96,3,3,2,332,Potential,82.87908280093463
15757.0,66,6,2940.36,3,4,5,345,Loyal,239.52845609767675
15758.0,25,1,205.25,4,1,1,411,Lost,0.0
15759.0,218,7,830.9300000000001,2,4,3,243,Potential,46.46875790962005
15761.0,443,1,143.05,1,1,1,111,Lost,0.0
15762.0,65,2,583.75,3,2,2,322,Potential,146.68286053572442
15763.0,32,2,1086.92,4,2,3,423,Potential,345.0859905378884
15764.0,88,8,4503.08,3,4,5,345,Loyal,396.21937104155626
15765.0,667,1,370.63,1,1,2,112,Lost,0.0
15766.0,64,3,831.06,3,3,3,333,Loyal,68.52661316765534
15768.0,116,34,15601.09,3,5,5,355,Loyal,653.3966373361243
15769.0,7,46,88704.32,5,5,5,555,Champions,5571.301097681021
15770.0,613,1,321.45,1,1,2,112,Lost,0.0
15771.0,604,3,1006.54,1,3,3,133,At Risk,9.302991217474213
15772.0,418,1,280.88,1,1,2,112,Lost,0.0
15773.0,6,2,774.52,5,2,3,523,Potential,147.63652133109977
15774.0,69,6,1329.94,3,4,4,344,Loyal,94.15228808723579
15775.0,245,2,150.5,2,2,1,221,Lost,14.835791714610197
15776.0,133,1,241.62,3,1,1,311,Lost,0.0
15777.0,241,7,1762.61,2,4,4,244,Potential,126.82729621649534
15778.0,431,1,307.95,1,1,2,112,Lost,0.0
15779.0,463,2,124.08000000000001,1,2,1,121,Lost,3.318512706209265
15780.0,184,3,475.28000000000003,3,3,2,332,Potential,45.131714008656125
15781.0,25,3,345.46,4,3,2,432,Potential,54.65068845979066
15782.0,10,4,4014.1,5,3,5,535,Loyal,367.31740093351954
15783.0,11,1,246.3,5,1,1,511,Lost,0.0
15784.0,468,2,848.3299999999999,1,2,3,123,Lost,32.88220293091199
15785.0,33,16,5969.93,4,5,5,455,Champions,395.03873817689396
15786.0,46,5,8514.82,4,4,5,445,Champions,781.8346471895576
15787.0,26,3,948.05,4,3,3,433,Loyal,306.35870823360636
15788.0,509,1,221.82999999999998,1,1,1,111,Lost,0.0
15789.0,358,6,1962.01,2,4,4,244,Potential,73.17206731878163
15790.0,10,1,220.85,5,1,1,511,Lost,0.0
15791.0,44,5,3608.34,4,4,5,445,Champions,305.4887045436316
15792.0,400,2,933.84,2,2,3,223,Potential,48.29477020156053
15793.0,15,8,2399.57,5,4,4,544,Champions,154.99978428243193
15794.0,736,2,777.0,1,2,3,123,Lost,0.8438457773139744
15795.0,150,8,1979.8700000000001,3,4,4,344,Loyal,140.52213357694012
15796.0,1,17,5175.83,5,5,5,555,Champions,389.27839421978433
15797.0,113,6,2821.08,3,4,4,344,Loyal,204.7535458867165
15798.0,493,3,1535.37,1,3,4,134,At Risk,51.54029776250474
15799.0,76,4,1424.29,3,3,4,334,Loyal,123.14517003727192
15800.0,107,7,1242.58,3,4,4,344,Loyal,88.29001964631911
15801.0,46,3,1063.95,4,3,3,433,Loyal,347.1310922595949
15802.0,143,1,451.42,3,1,2,312,Lost,0.0
15803.0,51,4,1929.66,4,3,4,434,Loyal,126.84188078284703
15804.0,1,13,4206.39,5,5,5,555,Champions,694.6908482248745
15805.0,23,30,10189.23,4,5,5,455,Champions,627.8330173903421
15806.0,46,3,784.58,4,3,3,433,Loyal,106.85732252489133
15807.0,50,5,1817.52,4,4,4,444,Champions,137.1817949474572
15808.0,306,21,18409.93,2,5,5,255,Potential,12.575218184025456
15809.0,36,7,1274.44,4,4,4,444,Champions,108.94273520741409
15810.0,79,8,2999.04,3,4,5,345,Loyal,209.6658515083627
15811.0,22,7,3890.52,4,4,5,445,Champions,321.03287981367356
15812.0,107,12,5201.47,3,5,5,355,Loyal,330.5359123771396
15813.0,208,2,1303.9099999999999,2,2,4,224,Potential,102.55191764521105
15814.0,17,6,2634.44,5,4,4,544,Champions,229.60793824239497
15815.0,64,5,2100.6,3,4,4,344,Loyal,303.456430584342
15816.0,542,2,144.14999999999998,1,2,1,121,Lost,0.0
15817.0,421,3,2766.4,1,3,4,134,At Risk,86.43493386431655
15818.0,588,1,340.5,1,1,2,112,Lost,0.0
15819.0,49,10,3934.79,4,5,5,455,Champions,284.0827785160164
15820.0,320,1,206.98,2,1,1,211,Lost,0.0
15821.0,44,2,570.96,4,2,2,422,Potential,202.16528962705092
15822.0,3,6,1840.06,5,4,4,544,Champions,107.88736692697418
15823.0,372,3,3897.17,2,3,5,235,Potential,7.848917270781694
15824.0,453,2,890.94,1,2,3,123,Lost,32.063723398801564
15825.0,172,1,532.94,3,1,2,312,Lost,0.0
15826.0,56,4,2598.28,4,3,4,434,Loyal,210.22992848643432
15827.0,73,28,3794.07,3,5,5,355,Loyal,235.08714266121797
15828.0,375,1,1108.82,2,1,3,213,Lost,0.0
15829.0,99,2,636.14,3,2,3,323,Potential,121.43922100648237
15830.0,38,1,576.0,4,1,2,412,Lost,0.0
15831.0,58,3,801.76,4,3,3,433,Loyal,96.12831308508699
15832.0,254,1,836.79,2,1,3,213,Lost,0.0
15833.0,738,1,80.4,1,1,1,111,Lost,0.0
15834.0,70,7,3772.9900000000002,3,4,5,345,Loyal,336.0625534311074
15835.0,44,4,954.09,4,3,3,433,Loyal,110.52781584529363
15836.0,50,1,137.37,4,1,1,411,Lost,0.0
15837.0,65,2,777.01,3,2,3,323,Potential,77.36718627978148
15838.0,11,34,74163.0,5,5,5,555,Champions,4817.494084416327
15839.0,33,3,1048.49,4,3,3,433,Loyal,246.37288539763796
15840.0,59,2,355.56,4,2,2,422,Potential,45.46752306683735
15841.0,73,9,2742.41,3,5,4,354,Loyal,175.6843541583978
15842.0,393,2,548.8,2,2,2,222,Potential,37.093181251394256
15843.0,304,1,118.95000000000002,2,1,1,211,Lost,0.0
15844.0,46,1,130.73999999999998,4,1,1,411,Lost,0.0
15845.0,18,11,4426.28,5,5,5,555,Champions,314.6545061682266
15846.0,385,1,107.01,2,1,1,211,Lost,0.0
15847.0,38,5,822.57,4,4,3,443,Loyal,68.75684751777908
15848.0,622,1,139.94,1,1,1,111,Lost,0.0
15850.0,19,6,1058.72,5,4,3,543,Loyal,75.61805067772536
15851.0,527,1,109.73,1,1,1,111,Lost,0.0
15852.0,187,3,257.26,3,3,1,331,Lost,19.814453336665647
15853.0,52,1,110.8,4,1,1,411,Lost,0.0
15854.0,4,21,5583.81,5,5,5,555,Champions,333.63029968824463
15855.0,137,6,1052.72,3,4,3,343,Loyal,73.6769220503994
15856.0,4,52,34220.340000000004,5,5,5,555,Champions,2111.1994649348635
15857.0,19,2,570.48,5,2,2,522,Potential,65.93325840809396
15858.0,16,13,3960.37,5,5,5,555,Champions,256.63738883195293
15859.0,432,1,438.46,1,1,2,112,Lost,0.0
15860.0,41,17,2505.21,4,5,4,454,Champions,153.09735573212643
15861.0,12,12,4401.79,5,5,5,555,Champions,303.18703973641107
15862.0,8,13,2928.29,5,5,5,555,Champions,169.4609064925208
15863.0,26,5,358.7,4,4,2,442,Potential,18.290732217503496
15864.0,22,7,2180.76,4,4,4,444,Champions,251.30703389875296
15865.0,41,5,2248.92,4,4,4,444,Champions,131.43739672369827
15866.0,101,1,230.53,3,1,1,311,Lost,0.0
15867.0,5,31,9063.95,5,5,5,555,Champions,550.8515331918483
15868.0,583,1,94.53,1,1,1,111,Lost,0.0
15869.0,277,3,323.65999999999997,2,3,2,232,Potential,20.461304949519796
15870.0,33,4,862.61,4,3,3,433,Loyal,76.72423330238921
15871.0,437,1,33.099999999999994,1,1,1,111,Lost,0.0
15872.0,15,4,795.68,5,3,3,533,Loyal,89.18820469385697
15873.0,500,4,313.91999999999996,1,3,2,132,Lost,3.4347802907003238
15874.0,64,21,11284.76,3,5,5,355,Loyal,733.7644083207995
15875.0,646,1,111.72,1,1,1,111,Lost,0.0
15876.0,409,2,1449.1399999999999,2,2,4,224,Potential,44.32889391623786
15877.0,2,2,493.28,5,2,2,522,Potential,236.79602398633824
15878.0,562,2,330.77,1,2,2,122,Lost,7.282158773322335
15879.0,404,4,1157.3,2,3,3,233,Potential,56.10269866444298
15880.0,369,1,686.5600000000001,2,1,3,213,Lost,0.0
15881.0,312,5,501.39000000000004,2,4,2,242,Potential,21.97686391398944
15882.0,199,8,1495.98,2,4,4,244,Potential,94.70924604659413
15883.0,2,2,396.48,5,2,2,522,Potential,211.56625578341118
15884.0,432,2,249.70000000000002,1,2,1,121,Lost,0.7796720616273889
15885.0,93,15,1951.82,3,5,4,354,Loyal,125.02796665461598
15886.0,60,4,1052.8700000000001,4,3,3,433,Loyal,92.26314077426888
15887.0,407,3,1027.15,2,3,3,233,Potential,32.62477188418061
15888.0,81,3,429.16,3,3,2,332,Potential,46.49545591281518
15889.0,157,8,1806.28,3,4,4,344,Loyal,105.28941993465929
15890.0,395,5,535.65,2,4,2,242,Potential,18.562676473770978
15891.0,227,1,524.52,2,1,2,212,Lost,0.0
15892.0,669,1,128.2,1,1,1,111,Lost,0.0
15893.0,482,1,305.28000000000003,1,1,2,112,Lost,0.0
15894.0,253,2,420.29,2,2,2,222,Potential,17.85797587084996
15895.0,150,1,179.17,3,1,1,311,Lost,0.0
15897.0,194,2,222.05,2,2,1,221,Lost,0.0
15898.0,1,25,5596.31,5,5,5,555,Champions,341.9542674404696
15899.0,369,1,112.5,2,1,1,211,Lost,0.0
15900.0,24,4,900.4,4,3,3,433,Loyal,86.02396216286719
15901.0,17,7,703.22,5,4,3,543,Loyal,50.76808194099277
15902.0,380,1,145.01,2,1,1,211,Lost,0.0
15903.0,10,12,8939.84,5,5,5,555,Champions,648.912892362041
15904.0,8,1,164.68,5,1,1,511,Lost,0.0
15905.0,543,1,114.69,1,1,1,111,Lost,0.0
15906.0,20,10,2555.64,4,5,4,454,Champions,270.41903356182667
15907.0,4,3,967.45,5,3,3,533,Loyal,195.55928666480315
15908.0,491,2,764.57,1,2,3,123,Lost,19.890804929425954
15909.0,174,1,191.94,3,1,1,311,Lost,0.0
15910.0,1,15,2681.8,5,5,4,554,Champions,185.23464817142758
15911.0,624,8,1702.34,1,4,4,144,At Risk,0.2062343361757252
15912.0,178,9,1074.7,3,5,3,353,Loyal,46.99908329026169
15913.0,534,1,6.300000000000001,1,1,1,111,Lost,0.0
15914.0,378,2,205.99,2,2,1,221,Lost,0.0
15915.0,402,1,429.21,2,1,2,212,Lost,0.0
15916.0,16,13,3427.17,5,5,5,555,Champions,210.92066233636254
